keyword_id,query_raw,query_normalized,service_id,intent,relevance,exclusion_reason,geo,entities,frozen_collision,owner_url,sources,seed,region,device,broad_frequency,phrase_frequency,exact_frequency,impressions,clicks,ctr,avg_position,current_url,collected_at,review_status,final_decision,review_reason
K001217,дренажная система вокруг дома цена под ключ ярославль,дренажная система вокруг дома цена под ключ ярославль,,transactional,frozen_collision,,Ярославль,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001218,дренажная система на участке 6 соток,дренажная система на участке 6 соток,,commercial_research,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001219,дренажная система на участке цена копки за метр,дренажная система на участке цена копки за метр,,transactional,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,2,0,0.0,5.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001220,дренажная система участка в ярославле под ключ,дренажная система участка в ярославле под ключ,,transactional,frozen_collision,,,frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001221,дренажная схема участка 10 соток примерно,дренажная схема участка 10 соток примерно,,informational,frozen_collision,,,frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,4,0,0.0,8.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001222,дренажная труба для заезда на участок,дренажная труба для заезда на участок,S8,commercial_research,manual_review,,,service:S8|frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,wordstat,заезд на участок,Ярославская область,all,2,,,,,,,,2026-08-20T18:35:04+03:00,reviewed,frozen_owner,mixed_frozen_collision
K001223,дренажная труба под въезд на участок,дренажная труба под въезд на участок,S8,commercial_research,manual_review,,,service:S8|frozen:drainage|object:site,true,https://exp76.ru/category/drenazh-uchastka/,wordstat,въезд на участок,Ярославская область,all,2,,,,,,,,2026-08-20T18:35:06+03:00,reviewed,frozen_owner,mixed_frozen_collision
K001224,дренажные работы рыбинск,дренажные работы рыбинск,,commercial_research,frozen_collision,,Рыбинск,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001225,дренажные работы ярославль,дренажные работы ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,13.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001235,если не хватило тротуарной плитки как закончить с другой,если не хватило тротуарной плитки как закончить с другой,,informational,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001236,если оставить старую дворовую плитку и сверху засыпать землей можно на него положить новую,если оставить старую дворовую плитку и сверху засыпать землей можно на него положить новую,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,1,50.0,2.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001237,если старую тротуарную плитку не убирать а сверху положить новую,если старую тротуарную плитку не убирать а сверху положить новую,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001238,есть ливневая канализация в пошехонье,есть ливневая канализация в пошехонье,,commercial_research,frozen_collision,,,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,2,0,0.0,9.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001253,за кого вы дренаж для какой ярославль,за кого вы дренаж для какой ярославль,,commercial_research,frozen_collision,,Ярославль,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001369,заказать укладку дорожек из плитки на даче в переславле залесском цена,заказать укладку дорожек из плитки на даче в переславле залесском цена,,transactional,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001377,заливка отмостки в ярославле,заливка отмостки в ярославле,,commercial_research,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001378,залитие бетона на старую тротуарную плитку,залитие бетона на старую тротуарную плитку,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001379,залить отмостку вокруг дома цена за работу,залить отмостку вокруг дома цена за работу,,transactional,frozen_collision,,,frozen:blind_area,true,https://exp76.ru/category/otmostka-vokrug-doma/,webmaster,,,all,,,,2,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001382,замена тротуарной плитки на новую оставить старое основание,замена тротуарной плитки на новую оставить старое основание,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001383,замена тротуарной плитки новую на старую видео,замена тротуарной плитки новую на старую видео,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,4,1,25.0,7.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001384,замиксовать старую тротуарную плитку с новой,замиксовать старую тротуарную плитку с новой,,commercial_research,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,3.5,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001393,заявка на восстановление колодца ливневой канализации,заявка на восстановление колодца ливневой канализации,,commercial_research,frozen_collision,,,frozen:storm_sewer,true,https://exp76.ru/category/livnevaya-kanalizatsiya/,webmaster,,,all,,,,1,0,0.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001484,ирригация участка в ярославской,ирригация участка в ярославской,,commercial_research,frozen_collision,,Ярославская область,frozen:irrigation|object:site,true,https://exp76.ru/category/avtopoliv-na-uchastke/,webmaster,,,all,,,,2,1,50.0,4.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001509,как выглядит дренаж по огороду 10 соток,как выглядит дренаж по огороду 10 соток,,informational,frozen_collision,,,frozen:drainage,true,https://exp76.ru/category/drenazh-uchastka/,webmaster,,,all,,,,1,0,0.0,7.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001523,как на собственном участке переложить старую плитку на новую,как на собственном участке переложить старую плитку на новую,,informational,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,1,100.0,3.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001527,как написать смету на укладку тротуарной плитки,как написать смету на укладку тротуарной плитки,,informational,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,12.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001528,как обновить старую тротуарную плитку с добавлением новой плитки,как обновить старую тротуарную плитку с добавлением новой плитки,,informational,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,6.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001538,как от старой тротуарной плитки продолжить класть новую видео,как от старой тротуарной плитки продолжить класть новую видео,,informational,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,2,0,0.0,9.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001542,как переложить старую плитку на улице,как переложить старую плитку на улице,,informational,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,11.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
K001543,как переложить старую тротуарную плитку на новый,как переложить старую тротуарную плитку на новый,,informational,frozen_collision,,,frozen:paving,true,https://exp76.ru/category/ukladka-trotuarnoy-plitki/,webmaster,,,all,,,,1,0,0.0,10.0,,2026-08-20T18:17:52+03:00,reviewed,frozen_owner,frozen_collision
