"service_id","seed","query_expr","region","kind","status","row_hint","download_seq","raw_file","source_url","collected_at","error"
"S5","планировка участка","планировка участка","Ярославская область","broad","exported","456","54","top-054-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S5","планировка территории","планировка территории","Ярославская область","broad","exported","345","55","top-055-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B8","2026-08-20T18:45:05.501+03:00",""
"S5","выравнивание участка","выравнивание участка","Ярославская область","broad","exported","251","56","top-056-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D1%8B%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S5","вертикальная планировка участка","вертикальная планировка участка","Ярославская область","broad","exported","4","57","top-057-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D0%B5%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S5","поднять участок грунтом","поднять участок грунтом","Ярославская область","broad","exported","7","58","top-058-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BD%D1%8F%D1%82%D1%8C%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%BE%D0%BC","2026-08-20T18:45:05.501+03:00",""
"S5","планировка грунта","планировка грунта","Ярославская область","broad","exported","21","59","top-059-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%B3%D1%80%D1%83%D0%BD%D1%82%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка на участке","подпорная стенка на участке","Ярославская область","broad","exported","30","60","top-060-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B5","2026-08-20T18:45:05.501+03:00",""
"S6","строительство подпорной стенки","строительство подпорной стенки","Ярославская область","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8","2026-08-20T18:45:05.501+03:00",""
"S6","устройство подпорной стенки","устройство подпорной стенки","Ярославская область","broad","exported","2","61","top-061-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%BE%D0%B9%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B8","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из бетона","подпорная стенка из бетона","Ярославская область","broad","exported","6","62","top-062-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%B5%D1%82%D0%BE%D0%BD%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из блоков","подпорная стенка из блоков","Ярославская область","broad","exported","1","63","top-063-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S6","подпорная стенка из габионов","подпорная стенка из габионов","Ярославская область","broad","exported","1","64","top-064-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D0%B0%D1%8F%20%D1%81%D1%82%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B8%D0%B7%20%D0%B3%D0%B0%D0%B1%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2","2026-08-20T18:45:05.501+03:00",""
"S7","освещение участка","освещение участка","Ярославская область","broad","exported","71","65","top-065-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S7","ландшафтное освещение","ландшафтное освещение","Ярославская область","broad","exported","23","66","top-066-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5","2026-08-20T18:45:05.501+03:00",""
"S7","уличное освещение частного дома","уличное освещение частного дома","Ярославская область","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%83%D0%BB%D0%B8%D1%87%D0%BD%D0%BE%D0%B5%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%B4%D0%BE%D0%BC%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S7","монтаж освещения участка","монтаж освещения участка","Ярославская область","broad","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%20%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S7","подсветка дорожек","подсветка дорожек","Ярославская область","broad","exported","31","67","top-067-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D1%81%D0%B2%D0%B5%D1%82%D0%BA%D0%B0%20%D0%B4%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S7","подсветка участка","подсветка участка","Ярославская область","broad","exported","16","68","top-068-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BF%D0%BE%D0%B4%D1%81%D0%B2%D0%B5%D1%82%D0%BA%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S8","въезд через канаву","въезд через канаву","Ярославская область","broad","exported","46","69","top-069-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%20%D1%87%D0%B5%D1%80%D0%B5%D0%B7%20%D0%BA%D0%B0%D0%BD%D0%B0%D0%B2%D1%83","2026-08-20T18:45:05.501+03:00",""
"S8","заезд через канаву","заезд через канаву","Ярославская область","broad","exported","121","70","top-070-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B7%D0%B0%D0%B5%D0%B7%D0%B4%20%D1%87%D0%B5%D1%80%D0%B5%D0%B7%20%D0%BA%D0%B0%D0%BD%D0%B0%D0%B2%D1%83","2026-08-20T18:45:05.501+03:00",""
"S8","заезд на участок","заезд на участок","Ярославская область","broad","exported","443","71","top-071-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B7%D0%B0%D0%B5%D0%B7%D0%B4%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S8","въезд на участок","въезд на участок","Ярославская область","broad","exported","257","72","top-072-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S8","труба в канаву для заезда","труба в канаву для заезда","Ярославская область","broad","exported","64","73","top-073-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D1%82%D1%80%D1%83%D0%B1%D0%B0%20%D0%B2%20%D0%BA%D0%B0%D0%BD%D0%B0%D0%B2%D1%83%20%D0%B4%D0%BB%D1%8F%20%D0%B7%D0%B0%D0%B5%D0%B7%D0%B4%D0%B0","2026-08-20T18:45:05.501+03:00",""
"S8","обустройство въезда на участок","обустройство въезда на участок","Ярославская область","broad","exported","1","74","top-074-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%D0%BE%D0%B1%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%D0%B0%20%D0%BD%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA","2026-08-20T18:45:05.501+03:00",""
"S1","ландшафтное проектирование участка","""ландшафтное проектирование участка""","Ярославль","phrase","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%22%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%22","2026-08-20T18:45:05.501+03:00",""
"S1","ландшафтное проектирование участка","""!ландшафтное !проектирование !участка""","Ярославль","exact","zero_results","0","","","https://wordstat.yandex.ru/?region=16&view=table&words=%22!%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20!%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20!%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%22","2026-08-20T18:45:05.501+03:00",""
"S1","ландшафтное проектирование участка","""ландшафтное проектирование участка""","Ярославская область","phrase","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%22%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%22","2026-08-20T18:45:05.501+03:00",""
"S1","ландшафтное проектирование участка","""!ландшафтное !проектирование !участка""","Ярославская область","exact","zero_results","0","","","https://wordstat.yandex.ru/?region=10841&view=table&words=%22!%D0%BB%D0%B0%D0%BD%D0%B4%D1%88%D0%B0%D1%84%D1%82%D0%BD%D0%BE%D0%B5%20!%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20!%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BA%D0%B0%22","2026-08-20T18:45:05.501+03:00",""
"S2","газон под ключ","""газон под ключ""","Ярославль","phrase","exported","0","75","top-075-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%22%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%20%D0%BF%D0%BE%D0%B4%20%D0%BA%D0%BB%D1%8E%D1%87%22","2026-08-20T18:45:05.501+03:00",""
"S2","газон под ключ","""!газон !под !ключ""","Ярославль","exact","exported","0","76","top-076-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%22!%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%20!%D0%BF%D0%BE%D0%B4%20!%D0%BA%D0%BB%D1%8E%D1%87%22","2026-08-20T18:45:05.501+03:00",""
"S2","газон под ключ","""газон под ключ""","Ярославская область","phrase","exported","0","77","top-077-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%22%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%20%D0%BF%D0%BE%D0%B4%20%D0%BA%D0%BB%D1%8E%D1%87%22","2026-08-20T18:45:05.501+03:00",""
"S2","газон под ключ","""!газон !под !ключ""","Ярославская область","exact","exported","0","78","top-078-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%22!%D0%B3%D0%B0%D0%B7%D0%BE%D0%BD%20!%D0%BF%D0%BE%D0%B4%20!%D0%BA%D0%BB%D1%8E%D1%87%22","2026-08-20T18:45:05.501+03:00",""
"S3","посадка деревьев","""посадка деревьев""","Ярославль","phrase","exported","0","79","top-079-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%22%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8C%D0%B5%D0%B2%22","2026-08-20T18:45:05.501+03:00",""
"S3","посадка деревьев","""!посадка !деревьев""","Ярославль","exact","exported","0","80","top-080-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%22!%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20!%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8C%D0%B5%D0%B2%22","2026-08-20T18:45:05.501+03:00",""
"S3","посадка деревьев","""посадка деревьев""","Ярославская область","phrase","exported","0","81","top-081-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%22%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8C%D0%B5%D0%B2%22","2026-08-20T18:45:05.501+03:00",""
"S3","посадка деревьев","""!посадка !деревьев""","Ярославская область","exact","exported","0","82","top-082-2026-08-20.csv","https://wordstat.yandex.ru/?region=10841&view=table&words=%22!%D0%BF%D0%BE%D1%81%D0%B0%D0%B4%D0%BA%D0%B0%20!%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8C%D0%B5%D0%B2%22","2026-08-20T18:45:05.501+03:00",""
"S4","уход за садом","""уход за садом""","Ярославль","phrase","exported","0","83","top-083-2026-08-20.csv","https://wordstat.yandex.ru/?region=16&view=table&words=%22%D1%83%D1%85%D0%BE%D0%B4%20%D0%B7%D0%B0%20%D1%81%D0%B0%D0%B4%D0%BE%D0%BC%22","2026-08-20T18:45:05.501+03:00",""
